,strong,weak,input,type,benchmark,Logistic Regression,SVM,MLP,Ensemble,RouteLLM
41,gemini-2.5-flash-lite,llama3.1-8b,prompt embedding,text-embedding-3-small,TestEval_line,0.9492537313432836,0.9895522388059701,0.9895522388059701,0.9589552238805971,0.9791044776119403
42,gemini-2.5-flash-lite,mistral-nemo-12b,internal state,1/2,TestEval_line,0.9388059701492537,0.9791044776119403,0.9462686567164179,0.9694029850746269,0.8783582089552239
43,gemini-2.5-flash-lite,mistral-nemo-12b,internal state,2/3,TestEval_line,1.0,0.7373134328358208,0.817910447761194,0.9291044776119403,0.4746268656716418
44,gemini-2.5-flash-lite,mistral-nemo-12b,internal state,3/4,TestEval_line,1.0,0.8082089552238806,1.0,0.8985074626865671,0.5753731343283582
45,gemini-2.5-flash-lite,mistral-nemo-12b,prompt embedding,nomic-embed-text,TestEval_line,0.9791044776119403,0.9895522388059701,0.9776119402985075,0.9992537313432835,0.9992537313432835
46,gemini-2.5-flash-lite,mistral-nemo-12b,prompt embedding,text-embedding-3-large,TestEval_line,0.9492537313432836,0.8485074626865672,0.9694029850746269,0.9694029850746269,0.7873134328358209
47,gemini-2.5-flash-lite,mistral-nemo-12b,prompt embedding,text-embedding-3-small,TestEval_line,0.9791044776119403,0.8380597014925373,0.9895522388059701,0.9992537313432835,0.8380597014925373
48,gemini-2.5-flash-lite,qwen2.5-coder-7b,internal state,1/2,TestEval_line,0.8686567164179104,0.9992537313432835,0.7268656716417911,0.8582089552238806,0.9694029850746269
49,gemini-2.5-flash-lite,qwen2.5-coder-7b,internal state,2/3,TestEval_line,0.9388059701492537,1.0,0.9671641791044776,0.9694029850746269,0.9895522388059701
50,gemini-2.5-flash-lite,qwen2.5-coder-7b,internal state,3/4,TestEval_line,0.9388059701492537,0.9992537313432835,0.9694029850746269,0.9992537313432835,0.9895522388059701
51,gemini-2.5-flash-lite,qwen2.5-coder-7b,prompt embedding,nomic-embed-text,TestEval_line,0.9291044776119403,0.9992537313432835,0.8985074626865671,0.7671641791044777,0.9791044776119403
52,gemini-2.5-flash-lite,qwen2.5-coder-7b,prompt embedding,text-embedding-3-large,TestEval_line,0.9791044776119403,0.9291044776119403,0.9791044776119403,0.9992537313432835,0.9992537313432835
53,gemini-2.5-flash-lite,qwen2.5-coder-7b,prompt embedding,text-embedding-3-small,TestEval_line,0.9895522388059701,0.9291044776119403,0.9291044776119403,0.9992537313432835,0.9992537313432835
54,gemini-2.5-flash-lite,phi4-14b,internal state,1/2,TestEval_line,-1.0,-1.0,-1.0,-1.0,-1.0
55,gemini-2.5-flash-lite,phi4-14b,internal state,2/3,TestEval_line,-1.0,-1.0,-1.0,-1.0,-1.0
56,gemini-2.5-flash-lite,phi4-14b,internal state,3/4,TestEval_line,-1.0,-1.0,-1.0,-1.0,-1.0
57,gemini-2.5-flash-lite,phi4-14b,prompt embedding,nomic-embed-text,TestEval_line,-1.0,-1.0,-1.0,-1.0,-1.0
58,gemini-2.5-flash-lite,phi4-14b,prompt embedding,text-embedding-3-large,TestEval_line,-1.0,-1.0,-1.0,-1.0,-1.0
59,gemini-2.5-flash-lite,phi4-14b,prompt embedding,text-embedding-3-small,TestEval_line,-1.0,-1.0,-1.0,-1.0,-1.0
60,gpt-4o,llama3-8b,internal state,1/2,TestEval_branch,0.9898270600203459,0.9989827060020345,0.9694811800610377,0.9898270600203459,0.9898270600203459
61,gpt-4o,llama3-8b,internal state,2/3,TestEval_branch,0.9796541200406917,0.9898270600203459,0.9857578840284842,0.9898270600203459,0.9898270600203459
62,gpt-4o,llama3-8b,internal state,3/4,TestEval_branch,0.9796541200406917,0.9593082400813835,0.9786368260427264,0.9694811800610377,0.9796541200406917
63,gpt-4o,llama3-8b,prompt embedding,nomic-embed-text,TestEval_branch,0.9898270600203459,0.9898270600203459,0.9898270600203459,0.9898270600203459,0.9898270600203459
64,gpt-4o,llama3-8b,prompt embedding,text-embedding-3-large,TestEval_branch,0.9796541200406917,0.9491353001017294,0.9989827060020345,0.9796541200406917,0.9694811800610377
65,gpt-4o,llama3-8b,prompt embedding,text-embedding-3-small,TestEval_branch,0.9796541200406917,0.9491353001017294,0.9694811800610377,0.9796541200406917,0.9694811800610377
66,gpt-4o,llama3.1-8b,internal state,1/2,TestEval_branch,0.9989827060020345,0.9898270600203459,1.0,0.9796541200406917,0.9898270600203459
67,gpt-4o,llama3.1-8b,internal state,2/3,TestEval_branch,0.9796541200406917,0.9796541200406917,1.0,0.9898270600203459,0.9898270600203459
68,gpt-4o,llama3.1-8b,internal state,3/4,TestEval_branch,0.9796541200406917,0.9796541200406917,0.9684638860630722,0.9898270600203459,0.9898270600203459
69,gpt-4o,llama3.1-8b,prompt embedding,nomic-embed-text,TestEval_branch,0.9898270600203459,0.9989827060020345,0.9989827060020345,0.9898270600203459,0.9989827060020345
70,gpt-4o,llama3.1-8b,prompt embedding,text-embedding-3-large,TestEval_branch,0.9796541200406917,0.9796541200406917,0.9989827060020345,0.9898270600203459,0.9989827060020345
71,gpt-4o,llama3.1-8b,prompt embedding,text-embedding-3-small,TestEval_branch,0.9796541200406917,0.9796541200406917,0.9989827060020345,0.9898270600203459,0.9989827060020345
72,gpt-4o,mistral-nemo-12b,internal state,1/2,TestEval_branch,0.9898270600203459,0.9796541200406917,1.0,0.9898270600203459,0.9898270600203459
73,gpt-4o,mistral-nemo-12b,internal state,2/3,TestEval_branch,0.9989827060020345,0.9694811800610377,1.0,0.9989827060020345,0.9796541200406917
74,gpt-4o,mistral-nemo-12b,internal state,3/4,TestEval_branch,0.9989827060020345,0.9694811800610377,1.0,0.9989827060020345,0.9491353001017294
75,gpt-4o,mistral-nemo-12b,prompt embedding,nomic-embed-text,TestEval_branch,0.9694811800610377,0.9796541200406917,0.9898270600203459,0.9796541200406917,0.9796541200406917
76,gpt-4o,mistral-nemo-12b,prompt embedding,text-embedding-3-large,TestEval_branch,0.9989827060020345,0.9898270600203459,0.9898270600203459,0.9989827060020345,0.9898270600203459
77,gpt-4o,mistral-nemo-12b,prompt embedding,text-embedding-3-small,TestEval_branch,0.9989827060020345,0.9898270600203459,0.9989827060020345,0.9989827060020345,0.9989827060020345
78,gpt-4o,qwen2.5-coder-7b,internal state,1/2,TestEval_branch,0.9694811800610377,0.9796541200406917,1.0,0.9796541200406917,0.9796541200406917
79,gpt-4o,qwen2.5-coder-7b,internal state,2/3,TestEval_branch,0.9694811800610377,0.9989827060020345,1.0,0.9796541200406917,0.9796541200406917
80,gpt-4o,qwen2.5-coder-7b,internal state,3/4,TestEval_branch,0.9694811800610377,0.9898270600203459,0.9796541200406917,0.9694811800610377,0.9389623601220752
81,gpt-4o,qwen2.5-coder-7b,prompt embedding,nomic-embed-text,TestEval_branch,0.8880976602238047,0.9796541200406917,0.9989827060020345,0.8982706002034588,0.9989827060020345
82,gpt-4o,qwen2.5-coder-7b,prompt embedding,text-embedding-3-large,TestEval_branch,0.9694811800610377,0.9989827060020345,0.9694811800610377,0.9694811800610377,0.9694811800610377
83,gpt-4o,qwen2.5-coder-7b,prompt embedding,text-embedding-3-small,TestEval_branch,0.9694811800610377,0.9989827060020345,0.9694811800610377,0.9796541200406917,0.9593082400813835
84,gpt-4o,phi4-14b,internal state,1/2,TestEval_branch,0.9694811800610377,0.9989827060020345,1.0,0.9796541200406917,0.9898270600203459
85,gpt-4o,phi4-14b,internal state,2/3,TestEval_branch,0.9389623601220752,0.9989827060020345,1.0,0.9491353001017294,0.9898270600203459
86,gpt-4o,phi4-14b,internal state,3/4,TestEval_branch,0.9694811800610377,0.9989827060020345,1.0,0.9898270600203459,0.9694811800610377
87,gpt-4o,phi4-14b,prompt embedding,nomic-embed-text,TestEval_branch,0.9979654120040692,0.9898270600203459,0.9867751780264497,0.9979654120040692,0.9796541200406917
88,gpt-4o,phi4-14b,prompt embedding,text-embedding-3-large,TestEval_branch,0.9989827060020345,0.9989827060020345,0.9186164801627671,0.9989827060020345,0.9898270600203459
89,gpt-4o,phi4-14b,prompt embedding,text-embedding-3-small,TestEval_branch,0.9989827060020345,0.9989827060020345,0.9989827060020345,0.9989827060020345,0.9491353001017294
90,gemini-2.5-flash-lite,llama3-8b,internal state,1/2,TestEval_branch,0.9898270600203459,0.9989827060020345,0.9898270600203459,0.9989827060020345,0.9898270600203459
91,gemini-2.5-flash-lite,llama3-8b,internal state,2/3,TestEval_branch,0.9491353001017294,0.9694811800610377,0.9491353001017294,0.9796541200406917,0.9491353001017294
92,gemini-2.5-flash-lite,llama3-8b,internal state,3/4,TestEval_branch,0.8779247202441506,0.9389623601220752,0.9898270600203459,0.9186164801627671,0.9593082400813835
93,gemini-2.5-flash-lite,llama3-8b,prompt embedding,nomic-embed-text,TestEval_branch,0.9898270600203459,0.9796541200406917,0.9989827060020345,0.9796541200406917,0.9898270600203459
94,gemini-2.5-flash-lite,llama3-8b,prompt embedding,text-embedding-3-large,TestEval_branch,0.9186164801627671,0.9796541200406917,0.9898270600203459,0.9084435401831129,0.9593082400813835
95,gemini-2.5-flash-lite,llama3-8b,prompt embedding,text-embedding-3-small,TestEval_branch,0.9186164801627671,0.9796541200406917,0.9796541200406917,0.9287894201424212,0.9593082400813835
96,gemini-2.5-flash-lite,llama3.1-8b,internal state,1/2,TestEval_branch,0.9989827060020345,0.9989827060020345,1.0,0.9796541200406917,0.9593082400813835
97,gemini-2.5-flash-lite,llama3.1-8b,internal state,2/3,TestEval_branch,0.9593082400813835,0.9694811800610377,1.0,0.9593082400813835,0.9694811800610377
98,gemini-2.5-flash-lite,llama3.1-8b,internal state,3/4,TestEval_branch,0.9593082400813835,0.9796541200406917,1.0,0.9593082400813835,0.9898270600203459
99,gemini-2.5-flash-lite,llama3.1-8b,prompt embedding,nomic-embed-text,TestEval_branch,0.9989827060020345,0.9796541200406917,0.9989827060020345,0.9898270600203459,0.9989827060020345
100,gemini-2.5-flash-lite,llama3.1-8b,prompt embedding,text-embedding-3-large,TestEval_branch,0.9898270600203459,0.9593082400813835,0.9898270600203459,0.8585961342828077,0.9491353001017294
101,gemini-2.5-flash-lite,llama3.1-8b,prompt embedding,text-embedding-3-small,TestEval_branch,0.9898270600203459,0.9694811800610377,0.8880976602238047,0.8585961342828077,0.9491353001017294
102,gemini-2.5-flash-lite,mistral-nemo-12b,internal state,1/2,TestEval_branch,0.7873855544252288,0.7772126144455748,1.0,0.8687690742624619,0.5757884028484231
103,gemini-2.5-flash-lite,mistral-nemo-12b,internal state,2/3,TestEval_branch,0.7273652085452695,0.9796541200406917,1.0,0.8779247202441506,0.8382502543234995
104,gemini-2.5-flash-lite,mistral-nemo-12b,internal state,3/4,TestEval_branch,0.6358087487283826,0.9898270600203459,1.0,0.6968463886063072,0.7171922685656155
105,gemini-2.5-flash-lite,mistral-nemo-12b,prompt embedding,nomic-embed-text,TestEval_branch,0.9084435401831129,0.8179043743641913,0.9989827060020345,0.9796541200406917,0.9898270600203459
106,gemini-2.5-flash-lite,mistral-nemo-12b,prompt embedding,text-embedding-3-large,TestEval_branch,0.676500508646999,0.6663275686673449,0.7273652085452695,0.7772126144455748,0.8382502543234995
107,gemini-2.5-flash-lite,mistral-nemo-12b,prompt embedding,text-embedding-3-small,TestEval_branch,0.6866734486266531,0.6459816887080366,0.7670396744659207,0.7375381485249237,0.8880976602238047
108,gemini-2.5-flash-lite,qwen2.5-coder-7b,internal state,1/2,TestEval_branch,0.9796541200406917,1.0,1.0,0.9989827060020345,0.9898270600203459
109,gemini-2.5-flash-lite,qwen2.5-coder-7b,internal state,2/3,TestEval_branch,0.9898270600203459,0.8382502543234995,0.797558494404883,0.9694811800610377,0.9694811800610377
110,gemini-2.5-flash-lite,qwen2.5-coder-7b,internal state,3/4,TestEval_branch,0.9989827060020345,0.8779247202441506,1.0,0.9796541200406917,0.9796541200406917
111,gemini-2.5-flash-lite,qwen2.5-coder-7b,prompt embedding,nomic-embed-text,TestEval_branch,0.9989827060020345,0.9491353001017294,0.9694811800610377,0.9989827060020345,0.9389623601220752
112,gemini-2.5-flash-lite,qwen2.5-coder-7b,prompt embedding,text-embedding-3-large,TestEval_branch,0.9593082400813835,0.9989827060020345,0.9898270600203459,0.9389623601220752,0.9898270600203459
113,gemini-2.5-flash-lite,qwen2.5-coder-7b,prompt embedding,text-embedding-3-small,TestEval_branch,0.9593082400813835,0.9989827060020345,0.9898270600203459,0.9389623601220752,0.9694811800610377
114,gemini-2.5-flash-lite,phi4-14b,internal state,1/2,TestEval_branch,-1.0,-1.0,-1.0,-1.0,-1.0
115,gemini-2.5-flash-lite,phi4-14b,internal state,2/3,TestEval_branch,-1.0,-1.0,-1.0,-1.0,-1.0
116,gemini-2.5-flash-lite,phi4-14b,internal state,3/4,TestEval_branch,-1.0,-1.0,-1.0,-1.0,-1.0
117,gemini-2.5-flash-lite,phi4-14b,prompt embedding,nomic-embed-text,TestEval_branch,-1.0,-1.0,-1.0,-1.0,-1.0
118,gemini-2.5-flash-lite,phi4-14b,prompt embedding,text-embedding-3-large,TestEval_branch,-1.0,-1.0,-1.0,-1.0,-1.0
119,gemini-2.5-flash-lite,phi4-14b,prompt embedding,text-embedding-3-small,TestEval_branch,-1.0,-1.0,-1.0,-1.0,-1.0
120,gpt-4o,llama3-8b,internal state,1/2,TestEval_path,0.9988290398126464,0.9988290398126464,1.0,0.9988290398126464,0.9988290398126464
121,gpt-4o,llama3-8b,internal state,2/3,TestEval_path,0.9988290398126464,0.9894613583138173,0.9882903981264637,0.9988290398126464,0.9988290398126464
122,gpt-4o,llama3-8b,internal state,3/4,TestEval_path,0.9988290398126464,0.9789227166276346,0.9285714285714286,0.9988290398126464,0.9894613583138173
123,gpt-4o,llama3-8b,prompt embedding,nomic-embed-text,TestEval_path,0.9988290398126464,0.9894613583138173,0.9894613583138173,0.9894613583138173,0.9988290398126464
124,gpt-4o,llama3-8b,prompt embedding,text-embedding-3-large,TestEval_path,0.9894613583138173,0.9988290398126464,0.9988290398126464,0.9894613583138173,0.9894613583138173
125,gpt-4o,llama3-8b,prompt embedding,text-embedding-3-small,TestEval_path,0.9894613583138173,0.9988290398126464,0.9988290398126464,0.9988290398126464,0.9894613583138173
126,gpt-4o,llama3.1-8b,internal state,1/2,TestEval_path,0.9988290398126464,0.9988290398126464,1.0,0.9988290398126464,0.9988290398126464
127,gpt-4o,llama3.1-8b,internal state,2/3,TestEval_path,0.9894613583138173,0.9988290398126464,1.0,0.9988290398126464,0.9988290398126464
128,gpt-4o,llama3.1-8b,internal state,3/4,TestEval_path,0.9894613583138173,0.9988290398126464,1.0,0.9988290398126464,0.9789227166276346
129,gpt-4o,llama3.1-8b,prompt embedding,nomic-embed-text,TestEval_path,0.9789227166276346,0.9894613583138173,0.9590163934426229,0.9789227166276346,0.9789227166276346
130,gpt-4o,llama3.1-8b,prompt embedding,text-embedding-3-large,TestEval_path,0.9590163934426229,0.9894613583138173,0.9695550351288056,0.9695550351288056,0.9192037470725996
131,gpt-4o,llama3.1-8b,prompt embedding,text-embedding-3-small,TestEval_path,0.9590163934426229,0.9894613583138173,0.9695550351288056,0.9391100702576113,0.9391100702576113
132,gpt-4o,mistral-nemo-12b,internal state,1/2,TestEval_path,0.9988290398126464,0.9695550351288056,1.0,0.9894613583138173,0.9695550351288056
133,gpt-4o,mistral-nemo-12b,internal state,2/3,TestEval_path,0.9988290398126464,0.9988290398126464,1.0,0.9789227166276346,0.9988290398126464
134,gpt-4o,mistral-nemo-12b,internal state,3/4,TestEval_path,0.9988290398126464,0.9988290398126464,1.0,0.9894613583138173,0.9988290398126464
135,gpt-4o,mistral-nemo-12b,prompt embedding,nomic-embed-text,TestEval_path,0.9988290398126464,0.9086651053864169,0.9789227166276346,0.9988290398126464,0.9894613583138173
136,gpt-4o,mistral-nemo-12b,prompt embedding,text-embedding-3-large,TestEval_path,0.9988290398126464,1.0,1.0,0.9988290398126464,0.9988290398126464
137,gpt-4o,mistral-nemo-12b,prompt embedding,text-embedding-3-small,TestEval_path,0.9988290398126464,0.9894613583138173,0.9988290398126464,0.9988290398126464,0.9988290398126464
138,gpt-4o,qwen2.5-coder-7b,internal state,1/2,TestEval_path,0.9988290398126464,0.9988290398126464,1.0,0.9988290398126464,0.9894613583138173
139,gpt-4o,qwen2.5-coder-7b,internal state,2/3,TestEval_path,0.9988290398126464,0.9988290398126464,0.9473067915690867,0.9894613583138173,0.9695550351288056
140,gpt-4o,qwen2.5-coder-7b,internal state,3/4,TestEval_path,0.9988290398126464,0.9789227166276346,1.0,0.9988290398126464,0.9894613583138173
141,gpt-4o,qwen2.5-coder-7b,prompt embedding,nomic-embed-text,TestEval_path,0.9988290398126464,0.9988290398126464,0.9988290398126464,0.9988290398126464,0.9391100702576113
142,gpt-4o,qwen2.5-coder-7b,prompt embedding,text-embedding-3-large,TestEval_path,0.9695550351288056,0.9590163934426229,0.9590163934426229,0.9695550351288056,0.9789227166276346
143,gpt-4o,qwen2.5-coder-7b,prompt embedding,text-embedding-3-small,TestEval_path,0.9695550351288056,0.9695550351288056,0.9789227166276346,0.9695550351288056,0.9894613583138173
144,gpt-4o,phi4-14b,internal state,1/2,TestEval_path,0.5152224824355972,1.0,0.45433255269320844,0.6768149882903981,0.5046838407494145
145,gpt-4o,phi4-14b,internal state,2/3,TestEval_path,0.6264637002341921,0.5960187353629977,0.36416861826697894,0.6159250585480094,0.8981264637002342
146,gpt-4o,phi4-14b,internal state,3/4,TestEval_path,0.06088992974238876,0.7576112412177985,1.0,0.45433255269320844,0.9988290398126464
147,gpt-4o,phi4-14b,prompt embedding,nomic-embed-text,TestEval_path,0.7072599531615925,0.9789227166276346,0.9590163934426229,0.9894613583138173,1.0
148,gpt-4o,phi4-14b,prompt embedding,text-embedding-3-large,TestEval_path,0.6861826697892272,0.5655737704918032,0.8278688524590164,0.6861826697892272,0.9391100702576113
149,gpt-4o,phi4-14b,prompt embedding,text-embedding-3-small,TestEval_path,0.6768149882903981,0.5257611241217799,0.6967213114754098,0.5046838407494145,0.9285714285714286
150,gemini-2.5-flash-lite,llama3-8b,internal state,1/2,TestEval_path,0.9391100702576113,0.9988290398126464,1.0,0.9988290398126464,0.9391100702576113
151,gemini-2.5-flash-lite,llama3-8b,internal state,2/3,TestEval_path,0.9988290398126464,0.9988290398126464,0.9988290398126464,0.9988290398126464,0.9894613583138173
152,gemini-2.5-flash-lite,llama3-8b,internal state,3/4,TestEval_path,0.9894613583138173,0.9988290398126464,0.9484777517564403,0.9894613583138173,0.9789227166276346
153,gemini-2.5-flash-lite,llama3-8b,prompt embedding,nomic-embed-text,TestEval_path,0.9988290398126464,0.9988290398126464,0.9988290398126464,0.9988290398126464,0.9789227166276346
154,gemini-2.5-flash-lite,llama3-8b,prompt embedding,text-embedding-3-large,TestEval_path,0.9789227166276346,0.9789227166276346,0.9988290398126464,0.9391100702576113,0.9894613583138173
155,gemini-2.5-flash-lite,llama3-8b,prompt embedding,text-embedding-3-small,TestEval_path,0.9789227166276346,0.9789227166276346,0.9894613583138173,0.9789227166276346,0.9894613583138173
156,gemini-2.5-flash-lite,llama3.1-8b,internal state,1/2,TestEval_path,0.9391100702576113,1.0,1.0,0.9484777517564403,0.9789227166276346
157,gemini-2.5-flash-lite,llama3.1-8b,internal state,2/3,TestEval_path,0.8887587822014051,1.0,1.0,0.9695550351288056,1.0
158,gemini-2.5-flash-lite,llama3.1-8b,internal state,3/4,TestEval_path,0.9484777517564403,0.9988290398126464,1.0,0.9695550351288056,0.9285714285714286
159,gemini-2.5-flash-lite,llama3.1-8b,prompt embedding,nomic-embed-text,TestEval_path,0.9988290398126464,0.9988290398126464,0.9988290398126464,0.9988290398126464,0.9894613583138173
160,gemini-2.5-flash-lite,llama3.1-8b,prompt embedding,text-embedding-3-large,TestEval_path,0.9695550351288056,0.9789227166276346,0.9391100702576113,0.8384074941451991,0.9590163934426229
161,gemini-2.5-flash-lite,llama3.1-8b,prompt embedding,text-embedding-3-small,TestEval_path,0.9789227166276346,0.9789227166276346,0.9192037470725996,0.9789227166276346,0.9590163934426229
162,gemini-2.5-flash-lite,mistral-nemo-12b,internal state,1/2,TestEval_path,0.9695550351288056,0.9988290398126464,1.0,0.9789227166276346,0.9988290398126464
163,gemini-2.5-flash-lite,mistral-nemo-12b,internal state,2/3,TestEval_path,0.9988290398126464,1.0,1.0,0.9988290398126464,0.9988290398126464
164,gemini-2.5-flash-lite,mistral-nemo-12b,internal state,3/4,TestEval_path,0.9894613583138173,1.0,1.0,1.0,0.9988290398126464
165,gemini-2.5-flash-lite,mistral-nemo-12b,prompt embedding,nomic-embed-text,TestEval_path,0.9695550351288056,0.9789227166276346,0.9894613583138173,0.9695550351288056,0.9988290398126464
166,gemini-2.5-flash-lite,mistral-nemo-12b,prompt embedding,text-embedding-3-large,TestEval_path,0.9988290398126464,0.9484777517564403,0.9988290398126464,0.8173302107728337,0.9695550351288056
